symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6462,空,回踩,2026-02-09 13:15:00,116.5,2026-02-09 13:25:00,117.0,收盤平倉,-0.429,-0.7,118.0,116.5
6462,空,回踩,2026-03-09 09:25:00,96.8,2026-03-09 12:45:00,98.2,移動停利,-1.446,-1.718,106.0,105.0
6462,空,回踩,2026-03-10 11:35:00,102.0,2026-03-10 13:25:00,102.5,收盤平倉,-0.49,-0.761,104.0,102.5
6462,空,回踩,2026-03-12 09:15:00,105.5,2026-03-12 09:30:00,106.5,EXIT,-0.948,-1.219,106.0,105.5
6462,空,回踩,2026-03-13 09:15:00,101.0,2026-03-13 13:25:00,101.0,收盤平倉,0.0,-0.271,104.5,104.0
6462,空,回踩,2026-03-16 09:10:00,99.1,2026-03-16 09:45:00,101.0,移動停利,-1.917,-2.189,101.5,101.0
6462,空,回踩,2026-03-17 10:05:00,101.0,2026-03-17 11:25:00,102.0,移動停利,-0.99,-1.261,103.0,101.0
6462,空,回踩,2026-03-23 10:00:00,99.7,2026-03-23 13:25:00,98.0,收盤平倉,1.705,1.434,102.0,101.0
6462,空,回踩,2026-03-24 10:05:00,96.7,2026-03-24 10:20:00,98.7,移動停利,-2.068,-2.34,101.0,98.0
6462,空,回踩,2026-03-31 09:10:00,99.8,2026-03-31 09:30:00,101.5,移動停利,-1.703,-1.975,102.5,101.5
