symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2492,空,2026-02-06 09:05:00,120.5,2026-02-06 09:55:00,121.89,移動停利,-1.154,-1.375,126.5,125.0
2492,空,2026-02-09 09:45:00,123.0,2026-02-09 13:25:00,122.0,收盤平倉,0.813,0.592,127.0,124.0
2492,空,2026-02-10 10:05:00,124.5,2026-02-10 13:25:00,123.5,收盤平倉,0.803,0.582,127.0,124.5
2492,空,2026-02-11 09:10:00,123.0,2026-02-11 13:10:00,124.44,移動停利,-1.171,-1.392,124.5,123.0
2492,空,2026-03-05 09:35:00,133.0,2026-03-05 10:45:00,131.58,移動停利,1.068,0.846,136.0,133.0
2492,空,2026-03-06 11:40:00,134.0,2026-03-06 13:25:00,134.0,收盤平倉,0.0,-0.221,137.0,134.5
2492,空,2026-03-09 09:05:00,124.0,2026-03-09 13:25:00,122.5,收盤平倉,1.21,0.988,134.5,134.0
2492,空,2026-03-10 09:35:00,126.5,2026-03-10 13:25:00,127.0,收盤平倉,-0.395,-0.617,128.5,126.5
2492,空,2026-03-12 09:05:00,127.5,2026-03-12 13:25:00,125.0,收盤平倉,1.961,1.74,131.5,130.0
2492,空,2026-03-13 12:20:00,129.0,2026-03-13 13:25:00,130.0,收盤平倉,-0.775,-0.996,130.5,129.0
2492,空,2026-03-16 09:15:00,127.5,2026-03-16 12:20:00,130.05,移動停利,-2.0,-2.221,131.0,128.5
2492,空,2026-03-23 09:05:00,125.0,2026-03-23 09:55:00,126.48,移動停利,-1.184,-1.405,131.5,130.5
2492,空,2026-03-24 09:45:00,123.0,2026-03-24 10:20:00,122.91,移動停利,0.073,-0.148,128.0,124.0
2492,空,2026-03-25 11:15:00,127.5,2026-03-25 13:25:00,128.5,收盤平倉,-0.784,-1.006,130.0,128.0
2492,空,2026-03-26 10:20:00,128.0,2026-03-26 13:25:00,126.0,收盤平倉,1.562,1.341,131.5,129.0
2492,空,2026-03-27 09:05:00,122.5,2026-03-27 09:30:00,124.95,移動停利,-2.0,-2.221,128.0,126.0
2492,空,2026-03-30 09:05:00,123.0,2026-03-30 11:05:00,123.42,移動停利,-0.341,-0.563,127.5,125.0
2492,空,2026-03-31 09:10:00,122.0,2026-03-31 09:25:00,123.93,移動停利,-1.582,-1.803,125.5,123.0
2492,空,2026-04-01 10:35:00,120.0,2026-04-01 13:25:00,118.0,收盤平倉,1.667,1.445,123.0,120.0
2492,空,2026-04-02 09:20:00,117.5,2026-04-02 13:25:00,114.0,收盤平倉,2.979,2.757,120.5,118.0
2492,空,2026-04-07 12:05:00,115.0,2026-04-07 13:25:00,113.5,收盤平倉,1.304,1.083,117.0,115.5
2492,空,2026-04-08 11:05:00,120.0,2026-04-08 13:05:00,122.4,移動停利,-2.0,-2.221,122.5,120.5
2492,空,2026-04-10 11:15:00,129.0,2026-04-10 13:25:00,129.0,收盤平倉,0.0,-0.221,131.5,129.5
2492,空,2026-04-24 10:20:00,128.0,2026-04-24 11:00:00,129.54,移動停利,-1.203,-1.424,133.0,130.0
2492,空,2026-04-27 09:05:00,126.5,2026-04-27 09:20:00,126.48,移動停利,0.016,-0.205,130.0,129.5
2492,空,2026-05-04 11:25:00,139.0,2026-05-04 13:25:00,138.5,收盤平倉,0.36,0.138,143.5,139.0
