symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3264,多,回踩,2026-02-10 09:35:00,161.0,2026-02-10 10:15:00,158.5,移動停利,-1.553,-1.774,157.5,152.5
3264,多,回踩,2026-03-02 10:15:00,154.0,2026-03-02 11:40:00,151.5,移動停利,-1.623,-1.845,151.0,147.0
3264,多,回踩,2026-03-27 09:55:00,151.0,2026-03-27 13:30:00,158.0,收盤平倉,4.636,4.415,151.0,147.5
3264,多,回踩,2026-03-31 09:30:00,167.0,2026-03-31 09:45:00,163.0,移動停利,-2.395,-2.616,162.0,159.5
3264,多,回踩,2026-04-08 11:10:00,164.5,2026-04-08 13:30:00,164.5,收盤平倉,0.0,-0.221,164.5,161.0
3264,多,回踩,2026-04-09 10:05:00,176.5,2026-04-09 13:30:00,180.5,收盤平倉,2.266,2.045,167.0,163.0
3264,多,回踩,2026-04-10 11:30:00,182.5,2026-04-10 13:25:00,188.0,移動停利,3.014,2.792,183.0,178.0
3264,多,回踩,2026-04-13 09:20:00,200.0,2026-04-13 09:35:00,194.5,移動停利,-2.75,-2.971,192.0,185.0
3264,多,回踩,2026-04-15 09:50:00,188.5,2026-04-15 10:50:00,192.5,移動停利,2.122,1.901,189.0,183.0
3264,多,回踩,2026-04-20 10:45:00,188.0,2026-04-20 13:30:00,187.5,收盤平倉,-0.266,-0.487,184.5,174.0
3264,多,回踩,2026-04-21 09:20:00,206.0,2026-04-21 13:30:00,206.0,收盤平倉,0.0,-0.221,205.0,199.5
3264,多,回踩,2026-04-22 09:35:00,213.0,2026-04-22 10:15:00,217.0,移動停利,1.878,1.657,210.5,202.5
3264,多,回踩,2026-04-28 10:55:00,200.5,2026-04-28 11:45:00,197.5,移動停利,-1.496,-1.718,197.0,193.0
3264,多,回踩,2026-04-30 10:10:00,200.0,2026-04-30 10:50:00,197.0,移動停利,-1.5,-1.721,199.5,193.5
3264,多,回踩,2026-05-04 09:30:00,210.0,2026-05-04 13:30:00,214.5,收盤平倉,2.143,1.922,203.0,197.0
3264,多,回踩,2026-05-11 12:00:00,224.0,2026-05-11 13:30:00,225.5,收盤平倉,0.67,0.448,224.0,217.5
