symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2359,空,突破,2026-02-06 09:00:00,123.0,2026-02-06 10:00:00,123.0,移動停利,0.0,-0.221,126.0,125.5
2359,空,突破,2026-02-09 10:45:00,126.0,2026-02-09 13:30:00,126.5,收盤平倉,-0.397,-0.618,128.0,126.0
2359,空,突破,2026-02-23 11:30:00,130.0,2026-02-23 13:30:00,129.0,收盤平倉,0.769,0.548,131.0,130.0
2359,空,突破,2026-03-04 09:00:00,123.0,2026-03-04 09:35:00,121.0,移動停利,1.626,1.405,126.0,124.5
2359,空,突破,2026-03-05 10:20:00,120.0,2026-03-05 13:30:00,121.0,收盤平倉,-0.833,-1.055,123.0,120.0
2359,空,突破,2026-03-06 09:00:00,119.5,2026-03-06 10:05:00,120.0,移動停利,-0.418,-0.64,121.0,120.5
2359,空,突破,2026-03-09 09:00:00,109.0,2026-03-09 09:15:00,111.0,移動停利,-1.835,-2.056,119.0,118.5
2359,空,突破,2026-03-10 11:45:00,114.0,2026-03-10 12:35:00,116.0,移動停利,-1.754,-1.976,117.0,115.0
2359,空,突破,2026-03-11 12:50:00,119.5,2026-03-11 13:30:00,119.5,收盤平倉,0.0,-0.221,119.5,119.5
2359,空,突破,2026-03-12 09:00:00,117.5,2026-03-12 12:40:00,117.0,移動停利,0.426,0.204,119.5,119.0
2359,空,突破,2026-03-13 09:00:00,114.0,2026-03-13 09:25:00,115.5,移動停利,-1.316,-1.537,117.0,115.0
2359,空,突破,2026-03-16 13:00:00,121.5,2026-03-16 13:30:00,122.0,收盤平倉,-0.412,-0.633,122.5,121.5
2359,空,突破,2026-03-17 09:10:00,122.0,2026-03-17 13:30:00,120.0,收盤平倉,1.639,1.418,124.5,122.0
2359,空,突破,2026-03-18 10:05:00,119.0,2026-03-18 13:30:00,119.5,收盤平倉,-0.42,-0.641,122.0,119.0
2359,空,突破,2026-03-19 09:00:00,117.5,2026-03-19 13:30:00,116.5,收盤平倉,0.851,0.63,120.0,119.5
2359,空,突破,2026-03-20 09:10:00,115.5,2026-03-20 09:30:00,116.5,移動停利,-0.866,-1.087,118.0,116.5
2359,空,突破,2026-03-23 09:00:00,111.0,2026-03-23 09:25:00,113.0,移動停利,-1.802,-2.023,114.5,114.0
2359,空,突破,2026-03-24 10:05:00,111.0,2026-03-24 10:25:00,113.5,移動停利,-2.252,-2.474,116.0,112.0
2359,空,突破,2026-03-25 12:05:00,114.5,2026-03-25 13:05:00,116.0,EXIT,-1.31,-1.531,115.0,114.5
2359,空,突破,2026-03-26 09:15:00,114.5,2026-03-26 13:30:00,114.0,收盤平倉,0.437,0.215,116.0,114.5
2359,空,突破,2026-03-27 09:00:00,112.5,2026-03-27 13:30:00,113.5,收盤平倉,-0.889,-1.11,114.5,113.0
2359,空,突破,2026-03-30 09:00:00,109.5,2026-03-30 11:10:00,111.5,移動停利,-1.826,-2.048,113.5,113.0
2359,空,突破,2026-03-31 09:05:00,110.5,2026-03-31 09:30:00,113.5,移動停利,-2.715,-2.936,113.0,110.5
2359,空,突破,2026-04-01 10:45:00,110.5,2026-04-01 13:30:00,111.0,收盤平倉,-0.452,-0.674,112.5,110.5
2359,空,突破,2026-04-02 09:05:00,110.5,2026-04-02 13:30:00,107.5,收盤平倉,2.715,2.494,111.5,110.5
2359,空,突破,2026-04-07 10:40:00,109.5,2026-04-07 13:30:00,108.5,收盤平倉,0.913,0.692,110.5,109.5
2359,空,突破,2026-04-08 11:05:00,112.5,2026-04-08 13:30:00,111.5,收盤平倉,0.889,0.668,114.0,112.5
2359,空,突破,2026-04-09 11:30:00,112.5,2026-04-09 13:30:00,112.5,收盤平倉,0.0,-0.221,114.0,112.5
2359,空,突破,2026-04-10 09:20:00,111.5,2026-04-10 13:30:00,110.5,收盤平倉,0.897,0.676,114.5,112.0
2359,空,突破,2026-04-13 09:00:00,109.5,2026-04-13 11:35:00,109.5,移動停利,0.0,-0.221,111.5,110.5
2359,空,突破,2026-04-14 10:00:00,110.0,2026-04-14 10:45:00,113.0,移動停利,-2.727,-2.949,112.0,110.0
2359,空,突破,2026-04-24 10:20:00,108.0,2026-04-24 13:30:00,109.0,收盤平倉,-0.926,-1.147,112.0,109.0
2359,空,突破,2026-04-27 09:05:00,107.5,2026-04-27 09:50:00,107.5,移動停利,0.0,-0.221,110.0,108.5
