symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3708,空,突破,2026-02-06 09:00:00,110.0,2026-02-06 09:05:00,109.62,移動停利,0.345,0.074,114.5,113.0
3708,空,突破,2026-02-09 09:30:00,107.5,2026-02-09 13:25:00,104.0,收盤平倉,3.256,2.985,111.0,107.5
3708,空,突破,2026-02-10 09:00:00,104.0,2026-02-10 12:15:00,105.05,移動停利,-1.01,-1.281,106.5,104.5
3708,空,突破,2026-02-11 09:00:00,104.0,2026-02-11 09:20:00,104.04,移動停利,-0.038,-0.31,105.0,104.5
3708,空,突破,2026-03-05 12:20:00,116.0,2026-03-05 13:25:00,116.5,收盤平倉,-0.431,-0.702,116.5,116.0
3708,空,突破,2026-03-20 09:15:00,118.5,2026-03-20 09:35:00,119.26,移動停利,-0.641,-0.913,120.5,119.0
3708,空,突破,2026-03-24 09:45:00,116.5,2026-03-24 10:00:00,117.74,移動停利,-1.064,-1.336,120.0,116.5
3708,空,突破,2026-03-25 10:45:00,118.0,2026-03-25 13:20:00,119.26,移動停利,-1.068,-1.339,119.5,118.0
3708,空,突破,2026-03-26 10:40:00,120.5,2026-03-26 12:30:00,121.29,移動停利,-0.656,-0.927,123.5,121.0
3708,空,突破,2026-03-27 09:00:00,118.5,2026-03-27 09:15:00,119.26,移動停利,-0.641,-0.913,121.5,120.0
3708,空,突破,2026-04-01 10:45:00,124.0,2026-04-01 13:25:00,122.0,收盤平倉,1.613,1.342,126.0,124.5
3708,空,突破,2026-04-02 09:20:00,120.0,2026-04-02 11:15:00,119.26,移動停利,0.617,0.345,123.5,122.0
3708,空,突破,2026-04-07 09:05:00,116.5,2026-04-07 09:10:00,116.22,移動停利,0.24,-0.031,117.5,116.5
3708,空,突破,2026-04-08 11:20:00,113.0,2026-04-08 13:25:00,114.0,收盤平倉,-0.885,-1.156,114.5,113.0
3708,空,突破,2026-04-09 09:10:00,114.0,2026-04-09 13:25:00,113.5,收盤平倉,0.439,0.167,115.5,114.0
3708,空,突破,2026-04-10 10:45:00,116.0,2026-04-10 13:25:00,116.5,收盤平倉,-0.431,-0.702,117.0,116.0
3708,空,突破,2026-04-13 09:00:00,114.5,2026-04-13 11:10:00,114.19,移動停利,0.271,-0.001,116.5,115.5
3708,空,突破,2026-04-14 10:30:00,115.5,2026-04-14 13:25:00,116.0,收盤平倉,-0.433,-0.704,117.0,115.5
3708,空,突破,2026-04-15 09:30:00,115.5,2026-04-15 13:25:00,113.5,收盤平倉,1.732,1.46,118.0,115.5
3708,空,突破,2026-04-16 10:55:00,113.5,2026-04-16 11:25:00,114.5,EXIT,-0.881,-1.152,114.0,113.5
3708,空,突破,2026-04-17 12:50:00,122.5,2026-04-17 13:25:00,123.5,收盤平倉,-0.816,-1.088,124.0,123.0
3708,空,突破,2026-04-28 09:00:00,117.0,2026-04-28 13:00:00,118.25,移動停利,-1.068,-1.34,118.5,117.0
3708,空,突破,2026-04-29 09:00:00,116.5,2026-04-29 09:05:00,117.23,移動停利,-0.627,-0.898,118.0,117.5
3708,空,突破,2026-04-30 10:55:00,116.0,2026-04-30 13:15:00,117.23,移動停利,-1.06,-1.332,116.5,116.0
3708,空,突破,2026-05-04 11:25:00,120.5,2026-05-04 13:25:00,120.0,收盤平倉,0.415,0.144,122.0,120.5
