symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
4979,多,兩者,2026-02-05 09:15:00,333.5,2026-02-05 10:00:00,326.0,移動停利,-2.249,-2.52,330.0,323.0
4979,多,兩者,2026-02-06 10:50:00,315.0,2026-02-06 12:55:00,318.0,移動停利,0.952,0.681,313.5,301.0
4979,多,兩者,2026-02-10 09:05:00,344.0,2026-02-10 10:10:00,349.0,移動停利,1.453,1.182,343.5,337.0
4979,多,兩者,2026-02-11 11:45:00,328.0,2026-02-11 13:25:00,325.0,收盤平倉,-0.915,-1.186,328.0,321.0
4979,多,兩者,2026-02-23 09:05:00,334.0,2026-02-23 13:25:00,357.5,收盤平倉,7.036,6.765,326.0,324.5
4979,多,兩者,2026-02-24 09:05:00,369.5,2026-02-24 13:25:00,393.0,收盤平倉,6.36,6.089,357.5,356.5
4979,多,兩者,2026-02-25 09:05:00,406.0,2026-02-25 09:35:00,399.5,移動停利,-1.601,-1.872,393.0,393.0
4979,多,兩者,2026-02-26 09:05:00,426.5,2026-02-26 09:10:00,418.0,移動停利,-1.993,-2.264,404.0,399.5
4979,多,兩者,2026-03-02 09:15:00,435.0,2026-03-02 09:55:00,432.5,移動停利,-0.575,-0.846,431.0,399.5
4979,多,兩者,2026-03-03 09:05:00,480.0,2026-03-03 09:35:00,496.0,移動停利,3.333,3.062,463.5,461.0
4979,多,兩者,2026-03-04 09:55:00,419.0,2026-03-04 13:20:00,418.5,收盤平倉,-0.119,-0.391,418.5,418.5
4979,多,兩者,2026-03-05 09:05:00,439.5,2026-03-05 09:30:00,438.0,移動停利,-0.341,-0.613,418.5,418.5
4979,多,兩者,2026-03-06 09:15:00,391.0,2026-03-06 09:25:00,383.0,移動停利,-2.046,-2.317,385.5,385.0
4979,多,兩者,2026-03-12 09:05:00,385.5,2026-03-12 09:55:00,400.5,移動停利,3.891,3.62,383.5,383.5
4979,多,兩者,2026-03-13 09:20:00,385.5,2026-03-13 09:45:00,390.5,移動停利,1.297,1.026,376.0,372.0
4979,多,兩者,2026-03-16 09:05:00,413.5,2026-03-16 09:10:00,404.5,移動停利,-2.177,-2.448,402.0,400.0
4979,多,兩者,2026-03-17 09:05:00,436.0,2026-03-17 09:15:00,433.0,移動停利,-0.688,-0.959,428.0,420.0
4979,多,兩者,2026-03-18 11:00:00,387.5,2026-03-18 11:50:00,381.0,移動停利,-1.677,-1.949,385.0,369.5
4979,多,兩者,2026-03-20 09:05:00,409.5,2026-03-20 09:15:00,406.0,移動停利,-0.855,-1.126,393.5,386.5
4979,多,兩者,2026-03-23 09:10:00,410.5,2026-03-23 09:30:00,409.0,移動停利,-0.365,-0.637,406.0,385.0
4979,多,兩者,2026-03-26 09:05:00,438.0,2026-03-26 10:10:00,438.5,移動停利,0.114,-0.157,425.5,425.5
4979,多,兩者,2026-04-08 09:20:00,432.0,2026-04-08 09:40:00,425.0,移動停利,-1.62,-1.892,409.0,397.0
4979,多,兩者,2026-04-10 09:20:00,439.0,2026-04-10 13:20:00,449.0,收盤平倉,2.278,2.007,435.0,426.0
4979,多,兩者,2026-04-13 10:40:00,457.0,2026-04-13 13:20:00,466.0,收盤平倉,1.969,1.698,447.0,441.5
4979,多,兩者,2026-04-14 09:05:00,487.0,2026-04-14 09:30:00,488.0,移動停利,0.205,-0.066,457.0,447.0
4979,多,兩者,2026-04-15 09:05:00,520.0,2026-04-15 13:25:00,533.0,收盤平倉,2.5,2.229,491.5,479.5
4979,多,兩者,2026-04-16 09:05:00,555.0,2026-04-16 09:10:00,541.0,移動停利,-2.523,-2.794,533.0,533.0
4979,多,兩者,2026-04-17 09:05:00,644.0,2026-04-17 13:25:00,644.0,收盤平倉,0.0,-0.271,586.0,583.0
4979,多,兩者,2026-04-20 09:05:00,702.0,2026-04-20 13:25:00,708.0,收盤平倉,0.855,0.583,644.0,644.0
4979,多,兩者,2026-04-21 11:00:00,689.0,2026-04-21 12:00:00,671.0,移動停利,-2.612,-2.884,685.0,651.0
4979,多,兩者,2026-04-24 12:05:00,567.0,2026-04-24 13:05:00,579.0,收盤平倉,2.116,1.845,567.0,511.0
4979,多,兩者,2026-04-28 11:00:00,570.0,2026-04-28 12:00:00,560.0,移動停利,-1.754,-2.026,569.0,544.0
4979,多,兩者,2026-04-30 09:20:00,588.0,2026-04-30 13:20:00,610.0,收盤平倉,3.741,3.47,567.0,560.0
4979,多,兩者,2026-05-04 09:20:00,646.0,2026-05-04 13:20:00,669.0,收盤平倉,3.56,3.289,609.0,588.0
4979,多,兩者,2026-05-05 09:20:00,689.0,2026-05-05 11:20:00,699.0,移動停利,1.451,1.18,669.0,646.0
4979,多,兩者,2026-05-06 09:05:00,722.0,2026-05-06 09:15:00,730.0,移動停利,1.108,0.837,696.0,689.0
4979,多,兩者,2026-05-07 10:55:00,697.0,2026-05-07 11:25:00,719.0,移動停利,3.156,2.885,697.0,661.0
4979,多,兩者,2026-05-08 11:05:00,671.0,2026-05-08 12:05:00,667.0,移動停利,-0.596,-0.867,666.0,634.0
