symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
8054,空,2025-12-26 11:00:00,142.0,2025-12-26 13:25:00,142.5,收盤平倉,-0.352,-0.573,144.0,142.5
8054,空,2025-12-29 09:20:00,142.0,2025-12-29 13:25:00,139.5,收盤平倉,1.761,1.539,146.0,143.5
8054,空,2025-12-30 09:55:00,139.0,2025-12-30 13:25:00,139.5,收盤平倉,-0.36,-0.581,141.0,139.0
8054,空,2025-12-31 12:40:00,144.0,2025-12-31 13:25:00,143.0,收盤平倉,0.694,0.473,146.5,144.5
8054,空,2026-01-02 09:40:00,142.5,2026-01-02 13:25:00,139.5,收盤平倉,2.105,1.884,145.5,143.5
8054,空,2026-01-05 09:15:00,137.5,2026-01-05 09:30:00,136.17,移動停利,0.967,0.746,140.5,139.0
8054,空,2026-01-06 10:25:00,125.5,2026-01-06 13:25:00,125.5,收盤平倉,0.0,-0.221,128.5,126.0
8054,空,2026-01-07 11:15:00,124.0,2026-01-07 12:40:00,124.44,移動停利,-0.355,-0.576,127.0,125.5
8054,空,2026-01-08 10:45:00,123.5,2026-01-08 13:25:00,124.0,收盤平倉,-0.405,-0.626,125.5,123.5
8054,空,2026-01-09 09:05:00,123.5,2026-01-09 09:55:00,124.44,移動停利,-0.761,-0.982,125.5,124.0
8054,空,2026-01-12 09:35:00,121.5,2026-01-12 13:25:00,121.5,收盤平倉,0.0,-0.221,124.5,122.5
8054,空,2026-01-13 09:05:00,121.0,2026-01-13 13:25:00,117.5,收盤平倉,2.893,2.671,122.5,121.0
8054,空,2026-01-14 10:55:00,120.0,2026-01-14 13:25:00,121.0,收盤平倉,-0.833,-1.055,121.5,120.0
8054,空,2026-01-15 10:35:00,119.0,2026-01-15 13:25:00,120.0,收盤平倉,-0.84,-1.062,121.5,119.0
8054,空,2026-01-16 09:15:00,119.0,2026-01-16 13:25:00,116.5,收盤平倉,2.101,1.88,121.5,119.5
8054,空,2026-01-19 11:30:00,121.5,2026-01-19 12:40:00,123.5,EXIT,-1.646,-1.867,123.0,121.5
8054,空,2026-01-20 10:50:00,122.0,2026-01-20 13:25:00,122.0,收盤平倉,0.0,-0.221,125.5,122.5
8054,空,2026-01-21 09:05:00,120.5,2026-01-21 11:00:00,120.36,移動停利,0.116,-0.105,122.0,120.5
8054,空,2026-01-22 10:40:00,121.5,2026-01-22 13:25:00,121.0,收盤平倉,0.412,0.19,124.0,121.5
8054,空,2026-01-23 11:55:00,123.5,2026-01-23 13:25:00,122.5,收盤平倉,0.81,0.588,125.0,123.5
8054,空,2026-01-27 09:05:00,127.0,2026-01-27 10:20:00,128.52,移動停利,-1.197,-1.418,128.5,127.0
8054,空,2026-01-28 09:25:00,127.0,2026-01-28 13:25:00,127.5,收盤平倉,-0.394,-0.615,130.5,128.5
8054,空,2026-01-29 09:10:00,126.0,2026-01-29 09:30:00,125.46,移動停利,0.429,0.207,128.0,126.5
8054,空,2026-01-30 12:15:00,138.5,2026-01-30 13:25:00,138.0,收盤平倉,0.361,0.14,141.0,138.5
8054,空,2026-02-02 09:05:00,134.5,2026-02-02 10:30:00,129.03,移動停利,4.067,3.846,141.0,138.0
8054,空,2026-02-03 09:25:00,128.0,2026-02-03 10:50:00,124.44,移動停利,2.781,2.56,131.5,128.5
8054,空,2026-02-05 11:15:00,133.5,2026-02-05 12:15:00,135.15,移動停利,-1.236,-1.457,139.0,135.0
8054,空,2026-02-06 09:05:00,128.5,2026-02-06 09:15:00,127.5,移動停利,0.778,0.557,137.0,134.0
8054,空,2026-02-09 12:55:00,127.5,2026-02-09 13:25:00,126.5,收盤平倉,0.784,0.563,131.0,128.0
8054,空,2026-02-10 09:45:00,126.5,2026-02-10 13:25:00,124.0,收盤平倉,1.976,1.755,132.0,127.0
8054,空,2026-02-11 09:15:00,123.5,2026-02-11 13:25:00,120.5,收盤平倉,2.429,2.208,125.5,123.5
8054,空,2026-02-23 09:10:00,119.5,2026-02-23 10:00:00,120.36,移動停利,-0.72,-0.941,122.0,120.5
8054,空,2026-02-24 10:55:00,120.5,2026-02-24 13:25:00,119.0,收盤平倉,1.245,1.024,122.5,120.5
8054,空,2026-02-25 10:00:00,120.5,2026-02-25 11:50:00,121.38,移動停利,-0.73,-0.952,122.0,120.5
8054,空,2026-02-26 11:25:00,122.5,2026-02-26 13:25:00,121.0,收盤平倉,1.224,1.003,124.5,122.5
8054,空,2026-03-02 09:05:00,117.5,2026-03-02 13:25:00,117.5,收盤平倉,0.0,-0.221,121.5,121.0
8054,空,2026-03-03 10:05:00,118.0,2026-03-03 11:15:00,119.85,移動停利,-1.568,-1.789,124.0,119.0
8054,空,2026-03-04 09:05:00,115.5,2026-03-04 09:15:00,113.22,移動停利,1.974,1.753,120.5,118.5
8054,空,2026-03-05 09:55:00,107.0,2026-03-05 10:50:00,107.61,移動停利,-0.57,-0.791,111.5,108.5
8054,空,2026-03-06 09:20:00,105.5,2026-03-06 10:05:00,107.1,移動停利,-1.517,-1.738,107.5,106.5
8054,空,2026-03-09 09:05:00,97.3,2026-03-09 13:10:00,96.9,移動停利,0.411,0.19,107.0,105.5
8054,空,2026-03-10 09:40:00,100.0,2026-03-10 13:25:00,99.9,收盤平倉,0.1,-0.121,102.0,100.0
8054,空,2026-03-11 12:15:00,103.0,2026-03-11 13:25:00,103.5,收盤平倉,-0.485,-0.707,104.0,103.0
8054,空,2026-03-12 09:05:00,103.0,2026-03-12 13:25:00,101.5,收盤平倉,1.456,1.235,104.0,103.0
8054,空,2026-03-13 09:05:00,99.1,2026-03-13 12:40:00,101.08,移動停利,-1.998,-2.219,101.0,100.0
8054,空,2026-03-16 09:10:00,99.2,2026-03-16 11:40:00,100.67,移動停利,-1.482,-1.703,102.0,100.5
8054,空,2026-03-17 10:50:00,100.5,2026-03-17 13:25:00,99.8,收盤平倉,0.697,0.475,103.0,101.0
8054,空,2026-03-18 09:35:00,100.0,2026-03-18 13:25:00,100.0,收盤平倉,0.0,-0.221,102.0,99.9
8054,空,2026-03-19 09:05:00,99.9,2026-03-19 13:25:00,96.2,收盤平倉,3.704,3.482,101.0,100.5
8054,空,2026-03-20 12:00:00,101.5,2026-03-20 13:25:00,100.5,收盤平倉,0.985,0.764,104.0,102.5
8054,空,2026-03-23 09:05:00,99.1,2026-03-23 13:25:00,97.4,收盤平倉,1.715,1.494,102.0,100.5
8054,空,2026-03-24 09:35:00,99.1,2026-03-24 10:20:00,98.84,移動停利,0.262,0.041,102.0,99.5
8054,空,2026-03-25 10:10:00,98.7,2026-03-25 13:25:00,98.5,收盤平倉,0.203,-0.019,100.5,99.3
8054,空,2026-03-26 10:25:00,101.0,2026-03-26 12:40:00,102.51,移動停利,-1.495,-1.716,105.0,101.0
8054,空,2026-03-27 09:05:00,99.4,2026-03-27 09:10:00,101.39,移動停利,-2.002,-2.223,103.5,102.0
8054,空,2026-03-30 09:05:00,97.1,2026-03-30 13:25:00,96.7,收盤平倉,0.412,0.191,100.0,98.9
8054,空,2026-03-31 09:10:00,95.2,2026-03-31 09:30:00,97.0,移動停利,-1.891,-2.112,97.0,95.9
8054,空,2026-04-01 10:40:00,93.0,2026-04-01 11:00:00,94.86,移動停利,-2.0,-2.221,95.5,93.4
8054,空,2026-04-02 09:25:00,94.3,2026-04-02 13:25:00,92.3,收盤平倉,2.121,1.9,96.4,94.7
8054,空,2026-04-07 09:35:00,91.2,2026-04-07 13:25:00,90.5,收盤平倉,0.768,0.546,94.0,92.1
8054,空,2026-04-08 10:50:00,96.1,2026-04-08 12:20:00,97.9,EXIT,-1.873,-2.094,97.3,96.0
8054,空,2026-04-09 09:25:00,96.7,2026-04-09 13:25:00,95.4,收盤平倉,1.344,1.123,99.0,97.2
8054,空,2026-04-10 10:15:00,95.7,2026-04-10 10:25:00,97.3,EXIT,-1.672,-1.893,97.2,95.9
8054,空,2026-04-13 11:00:00,100.5,2026-04-13 13:25:00,99.2,收盤平倉,1.294,1.072,103.0,101.0
8054,空,2026-04-14 10:40:00,99.5,2026-04-14 13:25:00,99.1,收盤平倉,0.402,0.181,101.5,99.7
8054,空,2026-04-15 09:50:00,99.5,2026-04-15 13:25:00,97.5,收盤平倉,2.01,1.789,103.0,99.7
8054,空,2026-04-16 12:05:00,105.5,2026-04-16 13:25:00,105.5,收盤平倉,0.0,-0.221,107.5,105.5
8054,空,2026-04-17 11:30:00,106.5,2026-04-17 13:25:00,106.0,收盤平倉,0.469,0.248,109.5,107.0
8054,空,2026-04-20 11:30:00,105.5,2026-04-20 13:25:00,103.5,收盤平倉,1.896,1.674,108.0,106.0
8054,空,2026-04-23 09:10:00,123.0,2026-04-23 09:15:00,121.38,移動停利,1.317,1.096,130.0,124.5
8054,空,2026-04-24 09:40:00,110.0,2026-04-24 09:50:00,110.67,移動停利,-0.609,-0.83,117.0,112.0
8054,空,2026-04-27 09:15:00,106.0,2026-04-27 09:30:00,106.08,移動停利,-0.075,-0.297,110.0,106.0
8054,空,2026-04-28 11:00:00,108.5,2026-04-28 13:15:00,109.65,移動停利,-1.06,-1.281,111.0,109.0
8054,空,2026-04-29 11:35:00,108.0,2026-04-29 11:40:00,109.5,EXIT,-1.389,-1.61,109.0,108.0
8054,空,2026-04-30 11:00:00,107.5,2026-04-30 11:30:00,109.65,移動停利,-2.0,-2.221,111.0,109.0
8054,空,2026-05-04 09:05:00,104.5,2026-05-04 09:35:00,106.59,移動停利,-2.0,-2.221,108.0,106.5
8054,空,2026-05-06 09:25:00,111.5,2026-05-06 11:35:00,109.65,移動停利,1.659,1.438,116.0,112.5
8054,空,2026-05-07 09:05:00,107.5,2026-05-07 13:25:00,107.0,收盤平倉,0.465,0.244,111.0,110.5
8054,空,2026-05-08 10:20:00,104.5,2026-05-08 10:50:00,106.59,移動停利,-2.0,-2.221,108.5,105.5
