symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3708,空,突破,2026-02-06 09:00:00,110.0,2026-02-06 10:10:00,108.5,移動停利,1.364,1.142,114.5,113.0
3708,空,突破,2026-02-09 09:30:00,107.5,2026-02-09 13:30:00,104.0,收盤平倉,3.256,3.035,111.0,107.5
3708,空,突破,2026-02-10 09:00:00,104.0,2026-02-10 13:30:00,105.0,收盤平倉,-0.962,-1.183,106.5,104.0
3708,空,突破,2026-02-11 09:00:00,104.0,2026-02-11 09:40:00,104.5,移動停利,-0.481,-0.702,105.0,104.5
3708,空,突破,2026-03-05 12:20:00,116.0,2026-03-05 13:30:00,116.0,收盤平倉,0.0,-0.221,116.5,116.0
3708,空,突破,2026-03-20 09:15:00,118.5,2026-03-20 09:35:00,120.5,移動停利,-1.688,-1.909,120.5,119.0
3708,空,突破,2026-03-24 09:45:00,116.5,2026-03-24 10:00:00,118.5,移動停利,-1.717,-1.938,120.0,116.5
3708,空,突破,2026-03-25 10:45:00,118.0,2026-03-25 13:30:00,120.5,移動停利,-2.119,-2.34,119.5,118.0
3708,空,突破,2026-03-26 10:30:00,120.5,2026-03-26 12:30:00,121.5,移動停利,-0.83,-1.051,123.5,120.5
3708,空,突破,2026-03-27 09:00:00,118.5,2026-03-27 09:35:00,121.0,移動停利,-2.11,-2.331,121.5,120.0
3708,空,突破,2026-04-01 10:45:00,124.0,2026-04-01 13:30:00,122.5,收盤平倉,1.21,0.988,126.0,124.5
3708,空,突破,2026-04-07 09:10:00,115.0,2026-04-07 13:30:00,113.0,收盤平倉,1.739,1.518,117.5,116.0
3708,空,突破,2026-04-08 11:20:00,113.0,2026-04-08 13:30:00,113.5,收盤平倉,-0.442,-0.664,114.5,113.0
3708,空,突破,2026-04-09 09:20:00,113.5,2026-04-09 13:30:00,114.0,收盤平倉,-0.441,-0.662,115.5,113.5
3708,空,突破,2026-04-10 10:45:00,116.0,2026-04-10 13:30:00,116.0,收盤平倉,0.0,-0.221,117.0,116.0
3708,空,突破,2026-04-13 09:00:00,114.5,2026-04-13 11:10:00,115.0,移動停利,-0.437,-0.658,116.5,115.5
3708,空,突破,2026-04-14 10:30:00,115.5,2026-04-14 13:30:00,116.5,收盤平倉,-0.866,-1.087,116.5,115.5
3708,空,突破,2026-04-15 09:30:00,115.5,2026-04-15 13:30:00,113.5,收盤平倉,1.732,1.51,118.0,115.5
3708,空,突破,2026-04-16 10:55:00,113.5,2026-04-16 11:25:00,114.5,EXIT,-0.881,-1.102,114.0,113.5
3708,空,突破,2026-04-28 09:30:00,116.5,2026-04-28 11:00:00,118.0,EXIT,-1.288,-1.509,117.5,116.5
3708,空,突破,2026-04-29 09:00:00,116.5,2026-04-29 13:15:00,117.0,移動停利,-0.429,-0.65,118.0,117.5
3708,空,突破,2026-04-30 10:55:00,116.0,2026-04-30 13:15:00,117.5,移動停利,-1.293,-1.514,116.5,116.0
3708,空,突破,2026-05-04 11:25:00,120.5,2026-05-04 13:30:00,120.5,收盤平倉,0.0,-0.221,122.0,120.5
