symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6462,多,突破,2026-02-05 09:25:00,111.5,2026-02-05 11:45:00,110.5,移動停利,-0.897,-1.118,111.5,108.0
6462,多,突破,2026-02-24 09:15:00,115.0,2026-02-24 13:30:00,114.0,收盤平倉,-0.87,-1.091,115.0,113.0
6462,多,突破,2026-02-25 09:35:00,117.0,2026-02-25 13:30:00,122.0,收盤平倉,4.274,4.052,116.5,115.0
6462,多,突破,2026-02-26 09:40:00,124.5,2026-02-26 10:10:00,121.0,移動停利,-2.811,-3.032,123.0,120.5
6462,多,突破,2026-03-02 09:05:00,117.0,2026-03-02 13:30:00,116.0,收盤平倉,-0.855,-1.076,117.0,115.0
6462,多,突破,2026-03-03 09:10:00,119.5,2026-03-03 09:35:00,117.0,EXIT,-2.092,-2.313,119.5,117.5
6462,多,突破,2026-03-27 09:40:00,105.0,2026-03-27 12:20:00,103.0,EXIT,-1.905,-2.126,105.0,103.5
6462,多,突破,2026-04-02 10:15:00,107.0,2026-04-02 13:30:00,109.0,收盤平倉,1.869,1.648,107.0,105.0
6462,多,突破,2026-04-10 12:15:00,106.0,2026-04-10 13:30:00,105.0,收盤平倉,-0.943,-1.165,106.0,104.0
6462,多,突破,2026-04-14 09:55:00,108.0,2026-04-14 12:05:00,106.0,EXIT,-1.852,-2.073,108.0,106.5
6462,多,突破,2026-04-16 09:20:00,112.0,2026-04-16 13:30:00,116.5,收盤平倉,4.018,3.797,112.0,108.0
6462,多,突破,2026-04-17 09:10:00,121.0,2026-04-17 13:30:00,122.5,收盤平倉,1.24,1.018,120.5,116.5
6462,多,突破,2026-04-21 09:25:00,126.0,2026-04-21 13:30:00,130.5,收盤平倉,3.571,3.35,126.0,123.5
6462,多,突破,2026-04-22 09:10:00,143.5,2026-04-22 13:30:00,143.5,收盤平倉,0.0,-0.221,142.0,135.5
6462,多,突破,2026-04-29 11:40:00,122.5,2026-04-29 13:30:00,121.0,收盤平倉,-1.224,-1.446,121.0,119.5
6462,多,突破,2026-04-30 09:30:00,124.0,2026-04-30 10:55:00,123.5,移動停利,-0.403,-0.624,124.0,121.0
6462,多,突破,2026-05-05 09:50:00,127.0,2026-05-05 13:30:00,130.0,收盤平倉,2.362,2.141,127.0,125.0
6462,多,突破,2026-05-08 09:50:00,130.0,2026-05-08 10:20:00,125.0,移動停利,-3.846,-4.067,129.0,127.0
6462,多,突破,2026-05-11 09:55:00,127.0,2026-05-11 13:30:00,129.5,收盤平倉,1.969,1.747,127.0,125.5
6462,多,突破,2026-05-12 13:10:00,132.0,2026-05-12 13:30:00,131.0,收盤平倉,-0.758,-0.979,132.0,130.0
