symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2337,空,突破,2026-02-04 11:50:00,90.2,2026-02-04 13:25:00,89.6,收盤平倉,0.665,0.394,91.9,90.4
2337,空,突破,2026-02-09 11:30:00,88.8,2026-02-09 13:25:00,88.8,收盤平倉,0.0,-0.271,88.8,88.8
2337,空,突破,2026-03-10 09:20:00,94.1,2026-03-10 09:40:00,94.3,移動停利,-0.213,-0.484,98.8,94.7
2337,空,突破,2026-03-11 11:40:00,99.7,2026-03-11 13:25:00,99.7,收盤平倉,0.0,-0.271,99.7,99.7
2337,空,突破,2026-04-17 09:10:00,134.0,2026-04-17 10:10:00,133.0,移動停利,0.746,0.475,141.0,137.0
2337,空,突破,2026-04-20 09:00:00,122.5,2026-04-20 09:45:00,120.5,移動停利,1.633,1.361,132.0,131.0
2337,空,突破,2026-04-22 11:05:00,134.0,2026-04-22 13:20:00,134.5,移動停利,-0.373,-0.644,138.5,134.5
2337,空,突破,2026-04-23 09:45:00,138.5,2026-04-23 10:15:00,133.0,移動停利,3.971,3.7,144.0,138.5
2337,空,突破,2026-04-24 09:00:00,126.5,2026-04-24 09:05:00,129.5,移動停利,-2.372,-2.643,128.5,126.5
2337,空,突破,2026-04-27 11:55:00,145.0,2026-04-27 13:25:00,145.0,收盤平倉,0.0,-0.271,145.0,145.0
